delta_proxy,delta_true,displayed,environment_id,reversal
0.03932497642010324,0.0026990974687712,True,performative_control,False
0.041346578914847776,0.003351494468242844,False,performative_control,False
0.04038031436646844,0.0034500652060392156,False,performative_control,False
0.06588273582705095,0.002693271021475374,True,performative_control,False
-0.08112013942295221,-0.0203662892575176,False,performative_control,False
-0.09395643920105745,-0.02847543394422236,False,performative_control,False
-0.08617867439632076,-0.023662492080423092,True,performative_control,False
-0.13448628227180426,-0.04573899159698938,False,performative_control,False
0.041560684949872584,0.0032226185200932567,False,performative_control,False
0.0011489655259231402,0.0009349655848772676,True,performative_control,False
0.12372557285282554,-0.007527818559543542,False,performative_control,True
-0.07975376003306028,-0.01990105798502967,False,performative_control,False
0.04978575483371522,0.0010921019381780472,True,performative_control,False
-0.03804987994028347,-0.0075379601393064655,False,performative_control,False
-0.04333176595616173,-0.007273072176037287,False,performative_control,False
0.03251196586088556,0.002072602280280139,True,performative_control,False
-0.0680775954981333,-0.016845824707932472,False,performative_control,False
-0.059204070628605554,-0.013227899490323242,False,performative_control,False
0.03379480853648392,0.0024248789668558646,True,performative_control,False
0.023166455273542108,0.0027190770660390495,False,performative_control,False
0.0793962089741489,0.0018950817553169408,False,performative_control,False
0.10538609730647186,-0.002433850544766636,True,performative_control,True
-0.037710205957106224,-0.008674737600113447,False,performative_control,False
0.022280539028740276,0.003653252603092738,False,performative_control,False
0.017795956639230892,0.0016848352871687011,True,performative_control,False
0.12191430400905567,-0.006339331416212096,False,performative_control,True
-0.11949301081012839,-0.03882240938747661,False,performative_control,False
-0.028167185986291143,-0.005680479638036973,True,performative_control,False
0.02311655214991709,0.0023044226190428174,False,performative_control,False
-0.02413828650033034,-0.004358759271228835,False,performative_control,False
0.11583347209134137,-0.006557095729022688,True,performative_control,True
0.009936773271045474,0.0011222947643128034,False,performative_control,False
0.014034497402909518,0.0010572454819305355,False,performative_control,False
0.04496851702951943,0.003741056459460934,True,performative_control,False
-0.04686806494079554,-0.011709030888421734,False,performative_control,False
0.0296334086194443,0.002757319287707144,False,performative_control,False
-0.07517199242706257,-0.020455023733475464,True,performative_control,False
0.02856337739159931,0.0022811684664912346,False,performative_control,False
-0.011880501350983008,-0.0015953369612088097,False,performative_control,False
0.039482501595303476,0.0025484817203036136,True,performative_control,False
0.026569204132118218,0.004622061445598125,False,performative_control,False
0.1640608940296418,-0.021089906782370826,False,performative_control,True
0.046916792205756785,0.0037977175896249937,True,performative_control,False
-0.022674500477221138,-0.00466800167064263,False,performative_control,False
-0.00437543226201198,-0.0007371824423574869,False,performative_control,False
0.03388718762838627,0.0017539903773956533,True,performative_control,False
0.0316562305520382,0.0029608099214360473,False,performative_control,False
0.03452356510257121,0.0029238745667871102,False,performative_control,False
0.12129616851195107,-0.008318124277106875,True,performative_control,True
-0.045537496656289644,-0.010623530683049665,False,performative_control,False
-0.08446725638931002,-0.022709244829008324,False,performative_control,False
-0.0571766385247538,-0.012557815746722323,True,performative_control,False
0.1583301846686841,-0.02401425568917706,False,performative_control,True
-0.16674824662177196,-0.06435059684823793,False,performative_control,False
0.045572491142758575,0.0023316824303009354,True,performative_control,False
0.001254305643391962,-0.0006148372483416598,False,performative_control,True
0.057832106526386984,0.0014843681598361302,False,performative_control,False
0.11363427805805626,-0.007289006974468132,True,performative_control,True
-0.10265033179346869,-0.03065625531937133,False,performative_control,False
0.025796449941066224,0.0023518816121756714,False,performative_control,False
-0.14615645742766684,-0.050522048385907736,True,performative_control,False
-0.17184514364741255,-0.06793202818562219,False,performative_control,False
0.02534475579919837,0.0011559844700482214,False,performative_control,False
0.02618716150845063,0.002619130400663361,True,performative_control,False
-0.02378975041631365,-0.004745079753537634,False,performative_control,False
-0.20231109579763126,-0.08597372502112732,False,performative_control,False
0.002313365289449476,0.00022754498258562017,True,performative_control,False
0.07507245414062363,0.002135313301590447,False,performative_control,False
0.01843279126026598,0.0021106176999551307,False,performative_control,False
-0.0654469587513441,-0.017016892579667764,True,performative_control,False
0.01028768751607223,0.0007238590260936761,False,performative_control,False
-0.031021242926693504,-0.006733320964779216,False,performative_control,False
0.032606105614887027,0.0029018329816539734,True,performative_control,False
0.039421092885167985,0.0036124463063622603,False,performative_control,False
-0.04588076981156036,-0.010426624701493303,False,performative_control,False
-0.07289605088563211,-0.01822645584829069,True,performative_control,False
0.00728673637504984,-0.0004320730713736898,False,performative_control,True
0.068995206433136,0.0020212785677994616,False,performative_control,False
-0.020973987444819098,-0.0023083798664749744,True,performative_control,False
0.04567050847763238,0.002805468767257291,False,performative_control,False
0.03320441385292594,0.0024009472053151404,False,performative_control,False
-0.06912360323827216,-0.014471037572778123,True,performative_control,False
-0.04519759357046854,-0.009885335993567196,False,performative_control,False
