root,adaptation,budget_queries,method,selected_idx,hf_queries,hf_episode_cost,hf_native_environment_steps,hf_native_agent_steps,hf_native_episode_compute_seconds,selected_audit_gain,empirical_oracle_regret,queries,selected_distribution,allocation_mc_se_gain
315,12,2,uniform_v2,3,2,88,26400.0,180980.0,303.455126186891,22.368846390407278,0.0,"[4, 5]",,
315,12,2,ivr_v2,3,2,88,26400.0,180980.0,303.455126186891,22.368846390407278,0.0,"[5, 4]",,
315,12,2,lucb_v2,3,2,88,26400.0,180980.0,303.455126186891,22.368846390407278,0.0,"[4, 5]",,
315,12,2,no_hf_v2,3,0,0,0.0,0.0,0.0,22.368846390407278,0.0,[],,
315,12,2,proxy_only,3,0,0,0.0,0.0,0.0,22.368846390407278,0.0,[],,
315,12,2,global_voi_heuristic,3,2,88,26400.0,181381.0,304.2108399248682,22.368846390407278,0.0,"[4, 1]",,
315,12,2,uniform_v2_expected_100,,2,88,26387.4,179087.55,300.7806777990679,22.368846390407274,3.552713678800501e-15,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.5706115939831736e-16
315,12,4,pivot_kg,3,4,152,45600.0,311551.0,523.7400888229022,22.368846390407278,0.0,"[4, 5, 6, 1]",,
315,12,4,uniform_v2,3,4,152,45600.0,311551.0,523.7400888229022,22.368846390407278,0.0,"[4, 5, 1, 6]",,
315,12,4,ivr_v2,3,4,152,45600.0,311551.0,523.7400888229022,22.368846390407278,0.0,"[5, 4, 6, 1]",,
315,12,4,lucb_v2,3,4,152,45564.0,307952.0,518.6241702841362,22.368846390407278,0.0,"[4, 5, 3, 6]",,
315,12,4,no_hf_v2,3,0,0,0.0,0.0,0.0,22.368846390407278,0.0,[],,
315,12,4,proxy_only,3,0,0,0.0,0.0,0.0,22.368846390407278,0.0,[],,
315,12,4,global_voi_heuristic,3,4,152,45564.0,309763.0,520.8157331278198,22.368846390407278,0.0,"[4, 1, 3, 5]",,
315,12,4,uniform_v2_expected_100,,4,152,45574.8,308586.34,519.1440008731967,22.368846390407274,3.552713678800501e-15,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.5706115939831736e-16
315,12,1,author_PIVOT_VOI_E5C,3,1,56,16800.0,115595.0,193.4730734389159,22.368846390407278,0.0,[1],,
315,12,1,author_GlobalVOI_E5C,3,1,56,16800.0,115190.0,192.97257718502078,22.368846390407278,0.0,[4],,
315,12,1,author_Uniform_E5C,6,1,56,16800.0,113784.0,191.28151059523225,21.62819474306499,0.7406516473422862,[6],,
315,12,1,author_LUCB_E5C,2,1,56,16764.0,111996.0,188.3571549001499,-6.911391906891245,29.280238297298524,[3],,
315,12,2,author_PIVOT_VOI_E5C,3,2,88,26400.0,179693.0,301.2646778039634,22.368846390407278,0.0,"[1, 2]",,
315,12,2,author_GlobalVOI_E5C,2,2,88,26364.0,177782.0,299.0949213861022,-6.911391906891245,29.280238297298524,"[4, 3]",,
315,12,2,author_Uniform_E5C,6,2,88,26400.0,179975.0,302.51977333507966,21.62819474306499,0.7406516473422862,"[6, 1]",,
315,12,2,author_LUCB_E5C,4,2,88,26364.0,176094.0,296.14875926519744,-3.83658478281864,26.205431173225918,"[3, 2]",,
315,12,4,author_PIVOT_VOI_E5C,0,4,152,45564.0,308071.0,518.1247884909972,0.0,22.368846390407278,"[1, 2, 3, 4]",,
315,12,4,author_GlobalVOI_E5C,6,4,152,45564.0,306260.0,515.9332256473135,21.62819474306499,0.7406516473422862,"[4, 3, 2, 6]",,
315,12,4,author_Uniform_E5C,6,4,152,45600.0,311551.0,523.7400888229022,21.62819474306499,0.7406516473422862,"[6, 1, 4, 5]",,
315,12,4,author_LUCB_E5C,6,4,152,45564.0,306260.0,515.9332256473135,21.62819474306499,0.7406516473422862,"[3, 2, 4, 6]",,
316,4,1,pivot_kg,6,1,24,7200.0,44954.0,75.97052553022513,16.547886326791552,9.859092026235668,[5],,
316,4,1,uniform_v2,5,1,24,7200.0,46058.0,78.10817431402393,12.460698400193118,13.946279952834102,[1],,
316,4,1,ivr_v2,6,1,24,7200.0,44954.0,75.97052553022513,16.547886326791552,9.859092026235668,[5],,
316,4,1,lucb_v2,6,1,24,7200.0,44954.0,75.97052553022513,16.547886326791552,9.859092026235668,[5],,
316,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,1,proxy_only,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,1,global_voi_heuristic,6,1,24,7200.0,43025.0,73.41385204019025,16.547886326791552,9.859092026235668,[4],,
316,4,1,uniform_v2_expected_100,,1,24,7199.28,45138.41,76.37639855822664,15.812192500003835,10.594785853023385,,"[6, 5, 6, 5, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 5, 6, 6, 5, 6, 5, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 5]",0.15781569354392336
316,4,2,pivot_kg,5,2,40,11996.0,75459.0,127.71224588115001,12.460698400193118,13.946279952834102,"[5, 6]",,
316,4,2,uniform_v2,6,2,40,11996.0,76563.0,129.8498946649488,16.547886326791552,9.859092026235668,"[1, 6]",,
316,4,2,ivr_v2,6,2,40,12000.0,73205.0,124.6504404922598,16.547886326791552,9.859092026235668,"[5, 4]",,
316,4,2,lucb_v2,5,2,40,11996.0,75459.0,127.71224588115001,12.460698400193118,13.946279952834102,"[5, 6]",,
316,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,2,proxy_only,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,2,global_voi_heuristic,6,2,40,12000.0,73844.0,125.7148214521003,16.547886326791552,9.859092026235668,"[4, 2]",,
316,4,2,uniform_v2_expected_100,,2,40,11998.48,75606.22,128.12942579719063,15.771320620737846,10.635657732289374,,"[5, 5, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 6, 6, 6, 6, 6, 5, 6, 5, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5]",0.16114851930591495
316,4,4,pivot_kg,5,4,72,21596.0,134994.0,229.76639807905303,12.460698400193118,13.946279952834102,"[5, 6, 4, 1]",,
316,4,4,uniform_v2,6,4,72,21596.0,138333.0,234.3551485039643,16.547886326791552,9.859092026235668,"[1, 6, 3, 2]",,
316,4,4,ivr_v2,5,4,72,21596.0,134994.0,229.76639807905303,12.460698400193118,13.946279952834102,"[5, 4, 1, 6]",,
316,4,4,lucb_v2,5,4,72,21596.0,134994.0,229.76639807905303,12.460698400193118,13.946279952834102,"[5, 6, 4, 1]",,
316,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,4,proxy_only,6,0,0,0.0,0.0,0.0,16.547886326791552,9.859092026235668,[],,
316,4,4,global_voi_heuristic,6,4,72,21600.0,136079.0,231.2933431150741,16.547886326791552,9.859092026235668,"[4, 2, 3, 1]",,
316,4,4,uniform_v2_expected_100,,4,72,21597.08,136388.73,231.4933550455753,13.972957933034538,12.434020419992683,,"[5, 5, 6, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 6, 6, 5, 6, 5, 5, 6, 5, 6, 6, 5, 6, 5, 5, 5, 5, 5, 6, 6, 6, 5, 6, 5, 5, 5, 6, 5, 5, 5, 6, 5, 6, 5, 6, 5, 6, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 6, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 5, 5, 5, 5, 5, 6, 5, 6, 6, 5, 5, 5, 6, 6, 5, 5, 5, 6, 6, 5, 5, 6, 6, 5, 6, 5]",0.19832531203140574
316,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,46058.0,78.10817431402393,16.547886326791552,9.859092026235668,[1],,
316,4,1,author_GlobalVOI_E5C,6,1,24,7200.0,45725.0,76.93822150526103,16.547886326791552,9.859092026235668,[3],,
316,4,1,author_Uniform_E5C,6,1,24,7200.0,43025.0,73.41385204019025,16.547886326791552,9.859092026235668,[4],,
316,4,1,author_LUCB_E5C,5,1,24,7196.0,45279.0,76.47565742908046,12.460698400193118,13.946279952834102,[6],,
316,4,2,author_PIVOT_VOI_E5C,2,2,40,12000.0,76877.0,130.40914372593397,26.40697835302722,0.0,"[1, 2]",,
316,4,2,author_GlobalVOI_E5C,6,2,40,12000.0,73976.0,125.6181364672957,16.547886326791552,9.859092026235668,"[3, 4]",,
316,4,2,author_Uniform_E5C,2,2,40,12000.0,73844.0,125.7148214521003,26.40697835302722,0.0,"[4, 2]",,
316,4,2,author_LUCB_E5C,5,2,40,11996.0,75459.0,127.71224588115001,12.460698400193118,13.946279952834102,"[6, 5]",,
316,4,4,author_PIVOT_VOI_E5C,2,4,72,21600.0,136079.0,231.2933431150741,26.40697835302722,0.0,"[1, 2, 3, 4]",,
316,4,4,author_GlobalVOI_E5C,2,4,72,21600.0,136079.0,231.2933431150741,26.40697835302722,0.0,"[3, 4, 2, 1]",,
316,4,4,author_Uniform_E5C,2,4,72,21600.0,136079.0,231.2933431150741,26.40697835302722,0.0,"[4, 2, 3, 1]",,
316,4,4,author_LUCB_E5C,5,4,72,21596.0,134661.0,228.59644527029013,12.460698400193118,13.946279952834102,"[6, 5, 4, 3]",,
316,12,1,pivot_kg,6,1,56,16800.0,112123.0,188.49534932518145,33.54425959236341,3.223405069822178,[5],,
316,12,1,uniform_v2,6,1,56,16800.0,114896.0,193.68258679204155,33.54425959236341,3.223405069822178,[1],,
316,12,1,ivr_v2,6,1,56,16800.0,112123.0,188.49534932518145,33.54425959236341,3.223405069822178,[5],,
316,12,1,lucb_v2,6,1,56,16800.0,112123.0,188.49534932518145,33.54425959236341,3.223405069822178,[5],,
316,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,1,proxy_only,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,1,global_voi_heuristic,6,1,56,16800.0,107797.0,182.50480715732556,33.54425959236341,3.223405069822178,[4],,
316,12,1,uniform_v2_expected_100,,1,56,16800.0,110381.92,186.16009810293676,33.5442595923634,3.223405069822185,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",7.141223187966347e-16
316,12,2,pivot_kg,6,2,88,26400.0,172597.0,291.5986264254316,33.54425959236341,3.223405069822178,"[5, 4]",,
316,12,2,uniform_v2,6,2,88,26400.0,177186.0,298.9775886950665,33.54425959236341,3.223405069822178,"[1, 6]",,
316,12,2,ivr_v2,6,2,88,26400.0,172597.0,291.5986264254316,33.54425959236341,3.223405069822178,"[5, 4]",,
316,12,2,lucb_v2,6,2,88,26400.0,172597.0,291.5986264254316,33.54425959236341,3.223405069822178,"[5, 4]",,
316,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,2,proxy_only,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,2,global_voi_heuristic,6,2,88,26400.0,169111.0,286.24550877627917,33.54425959236341,3.223405069822178,"[4, 3]",,
316,12,2,uniform_v2_expected_100,,2,88,26400.0,173560.02,293.0096211861848,33.5442595923634,3.223405069822185,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",7.141223187966347e-16
316,12,4,pivot_kg,6,4,152,45600.0,302460.0,511.17468506342266,33.54425959236341,3.223405069822178,"[5, 4, 6, 1]",,
316,12,4,uniform_v2,6,4,152,45600.0,301002.0,508.5786841780646,33.54425959236341,3.223405069822178,"[1, 6, 3, 2]",,
316,12,4,ivr_v2,6,4,152,45600.0,302460.0,511.17468506342266,33.54425959236341,3.223405069822178,"[5, 4, 6, 1]",,
316,12,4,lucb_v2,6,4,152,45600.0,302460.0,511.17468506342266,33.54425959236341,3.223405069822178,"[5, 4, 6, 1]",,
316,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,4,proxy_only,6,0,0,0.0,0.0,0.0,33.54425959236341,3.223405069822178,[],,
316,12,4,global_voi_heuristic,6,4,152,45600.0,299186.0,506.38695937528973,33.54425959236341,3.223405069822178,"[4, 3, 2, 1]",,
316,12,4,uniform_v2_expected_100,,4,152,45600.0,300104.98,507.16570817920615,33.5442595923634,3.223405069822185,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",7.141223187966347e-16
316,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,114896.0,193.68258679204155,33.54425959236341,3.223405069822178,[1],,
316,12,1,author_GlobalVOI_E5C,6,1,56,16800.0,108637.0,183.14223167602904,33.54425959236341,3.223405069822178,[3],,
316,12,1,author_Uniform_E5C,6,1,56,16800.0,107797.0,182.50480715732556,33.54425959236341,3.223405069822178,[4],,
316,12,1,author_LUCB_E5C,5,1,56,16800.0,109613.0,184.6965319601004,0.235089098871347,36.53257556331424,[6],,
316,12,2,author_PIVOT_VOI_E5C,6,2,88,26400.0,177398.0,299.542980656086,33.54425959236341,3.223405069822178,"[1, 2]",,
316,12,2,author_GlobalVOI_E5C,6,2,88,26400.0,169111.0,286.24550877627917,33.54425959236341,3.223405069822178,"[3, 4]",,
316,12,2,author_Uniform_E5C,6,2,88,26400.0,170299.0,288.36520102137,33.54425959236341,3.223405069822178,"[4, 2]",,
316,12,2,author_LUCB_E5C,5,2,88,26400.0,174413.0,293.7903512282064,0.235089098871347,36.53257556331424,"[6, 5]",,
316,12,4,author_PIVOT_VOI_E5C,6,4,152,45600.0,299186.0,506.38695937528973,33.54425959236341,3.223405069822178,"[1, 2, 3, 4]",,
316,12,4,author_GlobalVOI_E5C,6,4,152,45600.0,299186.0,506.38695937528973,33.54425959236341,3.223405069822178,"[3, 4, 2, 1]",,
316,12,4,author_Uniform_E5C,6,4,152,45600.0,299186.0,506.38695937528973,33.54425959236341,3.223405069822178,"[4, 2, 3, 1]",,
316,12,4,author_LUCB_E5C,5,4,152,45600.0,296201.0,500.63432994741015,0.235089098871347,36.53257556331424,"[6, 5, 4, 3]",,
317,4,1,pivot_kg,6,1,24,7200.0,47002.0,79.28923883481184,4.0618457986370915,8.21518715179894,[5],,
317,4,1,uniform_v2,6,1,24,7200.0,46786.0,79.425139406987,4.0618457986370915,8.21518715179894,[2],,
317,4,1,ivr_v2,6,1,24,7200.0,47002.0,79.28923883481184,4.0618457986370915,8.21518715179894,[5],,
317,4,1,lucb_v2,6,1,24,7200.0,47002.0,79.28923883481184,4.0618457986370915,8.21518715179894,[5],,
317,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,1,proxy_only,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,1,global_voi_heuristic,6,1,24,7200.0,46786.0,79.425139406987,4.0618457986370915,8.21518715179894,[2],,
317,4,1,uniform_v2_expected_100,,1,24,7199.62,47715.24,80.74447014386125,3.9520843935679513,8.32494855686808,,"[6, 6, 6, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6]",0.0273411808985436
317,4,2,pivot_kg,6,2,40,12000.0,78806.0,133.6319634577958,4.0618457986370915,8.21518715179894,"[5, 4]",,
317,4,2,uniform_v2,3,2,40,12000.0,79448.0,134.71409239299828,3.2778357624289467,8.999197188007084,"[2, 6]",,
317,4,2,ivr_v2,6,2,40,12000.0,78806.0,133.6319634577958,4.0618457986370915,8.21518715179894,"[5, 4]",,
317,4,2,lucb_v2,3,2,40,12000.0,79664.0,134.57819182082312,3.2778357624289467,8.999197188007084,"[5, 6]",,
317,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,2,proxy_only,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,2,global_voi_heuristic,6,2,40,11998.0,77989.0,132.42106115393108,4.0618457986370915,8.21518715179894,"[2, 3]",,
317,4,2,uniform_v2_expected_100,,2,40,11999.26,79568.35,134.9712628168741,3.8188026874125667,8.458230263023463,,"[6, 6, 3, 3, 3, 6, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 3, 6, 6, 3, 6, 6, 6, 6, 3, 6, 3, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6]",0.03644260528523706
317,4,4,pivot_kg,3,4,72,21600.0,144925.0,246.12022134306608,3.2778357624289467,8.999197188007084,"[5, 4, 6, 1]",,
317,4,4,uniform_v2,3,4,72,21600.0,143904.0,244.46394866408082,3.2778357624289467,8.999197188007084,"[2, 6, 5, 1]",,
317,4,4,ivr_v2,3,4,72,21600.0,144925.0,246.12022134306608,3.2778357624289467,8.999197188007084,"[5, 4, 1, 6]",,
317,4,4,lucb_v2,3,4,72,21598.0,142671.0,241.91683819075115,3.2778357624289467,8.999197188007084,"[5, 6, 3, 4]",,
317,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,4,proxy_only,6,0,0,0.0,0.0,0.0,4.0618457986370915,8.21518715179894,[],,
317,4,4,global_voi_heuristic,3,4,72,21598.0,141650.0,240.2605655117659,3.2778357624289467,8.999197188007084,"[2, 3, 5, 6]",,
317,4,4,uniform_v2_expected_100,,4,72,21598.58,143261.92,243.43254278240377,3.5679194758259603,8.70911347461007,,"[3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 6, 3, 6, 3, 6, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 6, 3, 6, 6, 6, 3, 6, 3, 6, 3, 3, 6, 6, 3, 3, 6, 3, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 3, 3, 6, 6, 3, 3, 3, 6, 6, 3, 3, 6, 6]",0.038043035421701274
317,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,49460.0,83.93799236224731,4.0618457986370915,8.21518715179894,[1],,
317,4,1,author_GlobalVOI_E5C,6,1,24,7198.0,47206.0,79.73460920993239,4.0618457986370915,8.21518715179894,[3],,
317,4,1,author_Uniform_E5C,6,1,24,7200.0,46786.0,79.425139406987,4.0618457986370915,8.21518715179894,[2],,
317,4,1,author_LUCB_E5C,3,1,24,7200.0,48665.0,82.02764044899959,3.2778357624289467,8.999197188007084,[6],,
317,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,80243.0,136.624444306246,4.0618457986370915,8.21518715179894,"[1, 2]",,
317,4,2,author_GlobalVOI_E5C,6,2,40,11998.0,77989.0,132.42106115393108,4.0618457986370915,8.21518715179894,"[3, 2]",,
317,4,2,author_Uniform_E5C,5,2,40,12000.0,77785.0,131.97569077881053,6.672220954094191,5.60481199634184,"[2, 5]",,
317,4,2,author_LUCB_E5C,3,2,40,11998.0,79868.0,135.02356219594367,3.2778357624289467,8.999197188007084,"[6, 3]",,
317,4,4,author_PIVOT_VOI_E5C,6,4,72,21598.0,143250.0,243.96309067617403,4.0618457986370915,8.21518715179894,"[1, 2, 3, 4]",,
317,4,4,author_GlobalVOI_E5C,5,4,72,21598.0,141650.0,240.2605655117659,6.672220954094191,5.60481199634184,"[3, 2, 6, 5]",,
317,4,4,author_Uniform_E5C,5,4,72,21600.0,143904.0,244.46394866408082,6.672220954094191,5.60481199634184,"[2, 5, 1, 6]",,
317,4,4,author_LUCB_E5C,5,4,72,21598.0,141650.0,240.2605655117659,6.672220954094191,5.60481199634184,"[6, 3, 5, 2]",,
317,12,1,pivot_kg,6,1,56,16632.0,109858.0,186.1523853377439,-0.006632380356401235,10.847071575167014,[5],,
317,12,1,uniform_v2,6,1,56,16797.0,110960.0,188.0343279618537,-0.006632380356401235,10.847071575167014,[2],,
317,12,1,ivr_v2,6,1,56,16632.0,109858.0,186.1523853377439,-0.006632380356401235,10.847071575167014,[5],,
317,12,1,lucb_v2,6,1,56,16632.0,109858.0,186.1523853377439,-0.006632380356401235,10.847071575167014,[5],,
317,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
317,12,1,proxy_only,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
317,12,1,global_voi_heuristic,6,1,56,16697.0,108766.0,184.75093726289924,-0.006632380356401235,10.847071575167014,[3],,
317,12,1,uniform_v2_expected_100,,1,56,16753.01,110755.67,187.94053684097656,-0.9209286470115475,11.76136784182216,,"[6, 6, 6, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6]",0.22774799216295422
317,12,2,pivot_kg,3,2,88,26232.0,173411.0,293.725451452774,-6.537319999321731,17.377759194132345,"[5, 6]",,
317,12,2,uniform_v2,3,2,88,26397.0,174513.0,295.6073940768838,-6.537319999321731,17.377759194132345,"[2, 6]",,
317,12,2,ivr_v2,6,2,88,26232.0,172224.0,292.7598215045873,-0.006632380356401235,10.847071575167014,"[5, 4]",,
317,12,2,lucb_v2,6,2,88,26232.0,172224.0,292.7598215045873,-0.006632380356401235,10.847071575167014,"[5, 4]",,
317,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
317,12,2,proxy_only,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
317,12,2,global_voi_heuristic,6,2,88,26294.0,171441.0,291.2356546988012,-0.006632380356401235,10.847071575167014,"[3, 2]",,
317,12,2,uniform_v2_expected_100,,2,88,26305.52,173370.62,294.5769818365097,-2.031145542235653,12.871584737046264,,"[6, 6, 3, 3, 3, 6, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 3, 6, 6, 3, 6, 6, 6, 6, 3, 6, 3, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 3, 6, 3, 6, 3, 6, 3, 6, 3, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6]",0.3035615108834568
317,12,4,pivot_kg,3,4,152,45432.0,300973.0,511.85030790563906,-6.537319999321731,17.377759194132345,"[5, 6, 4, 1]",,
317,12,4,uniform_v2,3,4,152,45429.0,301282.0,511.72758917469764,-6.537319999321731,17.377759194132345,"[2, 6, 5, 1]",,
317,12,4,ivr_v2,3,4,152,45432.0,300973.0,511.85030790563906,-6.537319999321731,17.377759194132345,"[5, 4, 6, 1]",,
317,12,4,lucb_v2,3,4,152,45329.0,296258.0,503.5342143565649,-6.537319999321731,17.377759194132345,"[5, 4, 6, 3]",,
317,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.006632380356401235,10.847071575167014,[],,
