IRR,ISC,ISR,chi_square_shift,environment_id,global_global_transition_ide,global_n,global_policy_mae,global_policy_pearson,global_policy_rmse,global_policy_spearman,if_ci_high,if_ci_low,improvement_fidelity,independent_seed_n,operator_family,operator_shift,response_strength,transition_n
0.0,1.0,,0.2840254166877415,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0014988556197017189,0.000700118454959861,0.0010884733394312708,30,evolutionary_population,0.5,0.75,240
0.0,1.0,,0.6323162199553789,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0017259339134487097,0.0008145572815904522,0.0012713458968951585,30,evolutionary_population,0.7,0.75,240
0.0,1.0,,1.718281828459045,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.002089363335986417,0.0009752187731044201,0.0015393772201919803,30,evolutionary_population,1.0,0.75,240
0.0,1.0,,8.487735836358526,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.002680300192537831,0.0013006287112508658,0.001990847661425894,30,evolutionary_population,1.5,0.75,240
0.0,1.0,,53.598150033144236,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0032579667965003467,0.001642232003648903,0.0024469695846929254,30,evolutionary_population,2.0,0.75,240
0.0,1.0,,8102.083927575384,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.004372967321225761,0.0023389452052538424,0.0033553931688260845,30,evolutionary_population,3.0,0.75,240
0.0,1.0,,0.0,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0012948869538886652,0.0005781256922542259,0.0009391848782220019,30,gradient_informed,0.0,0.75,240
0.0,1.0,,0.01005016708416806,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0014798629432110368,0.0006783598615771239,0.0010733003270056028,30,gradient_informed,0.1,0.75,240
0.0,1.0,,0.04081077419238824,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0016512480643256033,0.0007640047135878854,0.0012102801149645815,30,gradient_informed,0.2,0.75,240
0.0,1.0,,0.13031912007401103,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0019283737948212823,0.0009046186401711161,0.0014203234513047369,30,gradient_informed,0.35,0.75,240
0.0,1.0,,0.2840254166877415,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.00221612164134451,0.0010603699833581662,0.001632083225336836,30,gradient_informed,0.5,0.75,240
0.0,1.0,,0.6323162199553789,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.002585992567261085,0.0012754130433467697,0.0019218211933432871,30,gradient_informed,0.7,0.75,240
0.0,1.0,,1.718281828459045,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.003171424906556199,0.0016014021306409475,0.0023830379265121254,30,gradient_informed,1.0,0.75,240
0.0,1.0,,8.487735836358526,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.004160121424517059,0.002231574222988194,0.003199601633069542,30,gradient_informed,1.5,0.75,240
0.0,1.0,,53.598150033144236,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.00520473333809028,0.0028345644624604284,0.004031141890708394,30,gradient_informed,2.0,0.75,240
0.0,1.0,,8102.083927575384,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.00752854374243294,0.004251153101337179,0.005893219318229603,30,gradient_informed,3.0,0.75,240
0.0,1.0,,0.0,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0013878583784598711,0.0005917723404638737,0.0009754912290700286,30,local_random,0.0,0.75,240
0.0,1.0,,0.01005016708416806,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0015608318216352999,0.0006667504707588356,0.0011022646457285773,30,local_random,0.1,0.75,240
0.0,1.0,,0.04081077419238824,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0017247074363022457,0.0007490816145241417,0.0012292888616386123,30,local_random,0.2,0.75,240
0.0,1.0,,0.13031912007401103,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0020275245386770758,0.0008737834153220378,0.0014272678412044714,30,local_random,0.35,0.75,240
0.0,1.0,,0.2840254166877415,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0022890659697565254,0.001000809254005629,0.0016197240236813396,30,local_random,0.5,0.75,240
0.0,1.0,,0.6323162199553789,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0025938437782730404,0.0011413324065649266,0.0018563596328032438,30,local_random,0.7,0.75,240
0.0,1.0,,1.718281828459045,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.003043760391351932,0.0014074211329470258,0.0022005394192929897,30,local_random,1.0,0.75,240
0.0,1.0,,8.487735836358526,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0036717053889558106,0.001789736793342554,0.0027172543124078436,30,local_random,1.5,0.75,240
0.0,1.0,,53.598150033144236,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.004271832825430147,0.0021890364704876416,0.0032119459370319988,30,local_random,2.0,0.75,240
0.008264462809917356,0.9958333333333333,,8102.083927575384,congestion_resource,0.0006362534074390004,240,0.0032069091897929,0.9826702227958182,0.005466573904537095,0.9318911786662961,0.0123724939198525,0.003206950449916255,0.006636709507916378,30,local_random,3.0,0.75,240
0.0,1.0,,0.0,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,1.7872463420138702,0.09175198010209247,0.7401154592279418,30,evolutionary_population,0.0,0.0,240
0.0,1.0,,0.01005016708416806,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.0202277787761584,0.11016591004159583,0.8434884993927887,30,evolutionary_population,0.1,0.0,240
