boosted_predicted_delta,boosted_selected,correction_uncertainty,delta_proxy,delta_true,global_predicted_delta,global_selected,local_selected,predicted_delta,round_id,transition_id
1.8061104180715573,False,1.8525529313556992,1.5738381014116962,1.5738381014116962,-1.4769552632213863,True,True,2.947423764280982,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,159f181f61ca31d90bc1
0.37232452990316434,False,1.8525529313556992,3.051676202823394,3.051676202823394,-2.9539105264427707,False,False,1.123330982256065,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,699810a671d3a52dec24
0.09302727169355407,False,1.8525529313556992,4.433514304235089,4.433514304235089,-4.430865789664156,False,False,-0.5902241859434376,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,db4d464f49623ad7cc2e
2.2238367646350703,True,1.8525529313556992,6.5643237971766055,6.5643237971766055,-7.384776316106926,False,False,-3.224172893075826,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,37f48feb2e0b2015df8c
1.7870669973167574,False,1.8525529313556992,1.5547946806568964,1.5547946806568964,-1.4769552632213863,True,True,2.9691079264108073,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,5f2c31fe6045cdeede59
0.33423768839356116,False,1.8525529313556992,3.013589361313791,3.013589361313791,-2.9539105264427707,False,False,1.1666993065157198,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,99f74218b9d212d7a2df
0.03589700942915286,False,1.8525529313556992,4.376384041970688,4.376384041970688,-4.430865789664156,False,False,-0.5251716995539599,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,831b18d0a4c082e3d9b1
2.2619236061446735,True,1.8525529313556992,6.602410638686209,6.602410638686209,-7.384776316106926,False,False,-3.2675412173354808,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,7ad3cd41eb2de4c3ae0f
1.9035949330099227,False,1.8525529313556992,6.244081965551458,6.244081965551458,-6.646298684496234,True,True,-2.7573130383378937,round_id=0|seed=401|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,2b0d9a42b6c00ce9d85e
2.2603654272133715,True,1.8525529313556992,6.600852459754907,6.600852459754907,-11.077164474160389,False,False,-3.4249547571584484,round_id=0|seed=401|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,da2140742660590235f8
1.1342222606602657,False,1.8525529313556992,2.2577074947218296,2.2577074947218296,-2.2154328948320785,True,True,2.1318979144293255,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,15c144591e3db3d36a94
-0.04107204309787882,False,1.8525529313556992,4.299414989443656,4.299414989443656,-4.430865789664156,False,False,-0.36956677892804635,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,dcdac45618ab6be7065f
1.7846354516239487,False,1.8525529313556992,6.125122484165484,6.125122484165484,-6.646298684496234,False,False,-2.621857506767851,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,2b9882ef43d581c8dbf4
2.31323630782936,True,1.8525529313556992,6.653723340370895,6.653723340370895,-11.077164474160389,False,False,-3.4851572156340236,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,9b4303df3414af8128de
