delta_proxy,delta_true,response_strength,reversal,update_footprint
4.378721310367637,-10.365889420243013,0.7,True,0.6
6.600852459754907,-10.365889420243013,0.7,True,0.9999999999999998
1.529138329814553,-2.2624343201880492,0.7,True,0.20000000000000007
2.9622766596291044,-6.137497700377134,0.7,True,0.4
4.299414989443656,-10.313018539627025,0.7,True,0.6
6.653723340370895,-10.313018539627025,0.7,True,0.9999999999999998
1.5747524638882568,-2.2168201861143464,0.7,True,0.20000000000000007
3.053504927776511,-6.046269432229728,0.7,True,0.4
4.436257391664768,-10.404246807774433,0.7,True,0.6
6.562495072223489,-10.404246807774433,0.7,True,0.9999999999999998
1.5738381014116962,-2.2177345485909044,0.7,True,0.20000000000000007
3.051676202823394,-6.048098157182846,0.7,True,0.4
4.433514304235089,-10.402418082821313,0.7,True,0.6
6.5643237971766055,-10.402418082821313,0.7,True,0.9999999999999998
1.5547946806568964,-2.2367779693457055,0.7,True,0.20000000000000007
3.013589361313791,-6.086184998692448,0.7,True,0.4
4.376384041970688,-10.364331241311712,0.7,True,0.6
