CISR_ci_high,CISR_ci_low,budget,candidate_count,environment_id,mean_CISR,mean_CTI,mean_hf_cost,median_CISR,method,n_seeds,oracle_noncomparable
1.808503341074186e-05,0.0,1,16,congestion_resource,6.0283444702472855e-06,0.07646463024440281,1.0,0.0,random_hf,30,False
0.009172398024794482,0.006036353814091023,1,16,performative_control,0.0075341375842541865,0.0025002130585938327,1.0,0.006657352963642615,random_hf,30,False
0.0004861432870288544,0.0,1,4,congestion_resource,0.00018992432649693746,0.06975139941185132,1.0,0.0,random_hf,30,False
0.0034103722916590798,0.0014823083917513602,1,4,performative_control,0.0023813535077547893,0.00736555797510439,1.0,0.001323143659979889,random_hf,30,False
1.8169995077073805e-05,0.0,1,8,congestion_resource,6.070825303413259e-06,0.07396414544312792,1.0,0.0,random_hf,30,False
0.006328694859090129,0.003488466283461313,1,8,performative_control,0.0048351309825462934,0.005050415900723402,1.0,0.0031116483390735417,random_hf,30,False
0.0,0.0,16,16,congestion_resource,0.0,0.07647065858887306,16.0,0.0,random_hf,30,False
0.0,0.0,16,16,performative_control,0.0,0.010034350642848019,16.0,0.0,random_hf,30,False
0.0,0.0,16,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,random_hf,30,False
0.0,0.0,16,4,performative_control,0.0,0.009746911482859177,4.0,0.0,random_hf,30,False
0.0,0.0,16,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,random_hf,30,False
0.0,0.0,16,8,performative_control,0.0,0.009885546883269695,8.0,0.0,random_hf,30,False
0.00031853979767964744,0.0,2,16,congestion_resource,0.00010818938071663156,0.07636246920815644,2.0,0.0,random_hf,30,False
0.008505402316850812,0.005543353387936108,2,16,performative_control,0.006937366872436031,0.0030969837704119883,2.0,0.005887119284433695,random_hf,30,False
0.00041691001244318346,0.0,2,4,congestion_resource,0.00016664015999061274,0.06977468357835767,2.0,0.0,random_hf,30,False
0.002524779111110358,0.0007451059202118612,2,4,performative_control,0.0015322198986812826,0.008214691584177895,2.0,0.0006567017181097617,random_hf,30,False
0.0007124147143687544,0.0,2,8,congestion_resource,0.0003298415152459766,0.07364037475318537,2.0,0.0,random_hf,30,False
0.005776021621522643,0.0029578563705078475,2,8,performative_control,0.004300854106232936,0.005584692777036759,2.0,0.002510251868990107,random_hf,30,False
0.0002582890378007371,0.0,4,16,congestion_resource,8.810579409032812e-05,0.07638255279478273,4.0,0.0,random_hf,30,False
0.00783262478739233,0.004642033129924489,4,16,performative_control,0.0061798016302379855,0.003854549012610034,4.0,0.005430230591256954,random_hf,30,False
0.0,0.0,4,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,random_hf,30,False
0.0,0.0,4,4,performative_control,0.0,0.009746911482859177,4.0,0.0,random_hf,30,False
0.0010462022728768801,0.00012809948532402916,4,8,congestion_resource,0.0005642356346049852,0.07340598063382636,4.0,0.0,random_hf,30,False
0.004393602569407572,0.0019306049053375123,4,8,performative_control,0.003037735092032886,0.00684781179123681,4.0,0.0022695439462375733,random_hf,30,False
0.0006062242344231806,3.251615721322487e-06,8,16,congestion_resource,0.0002436929296137665,0.07622696565925931,8.0,0.0,random_hf,30,False
0.006429404155608854,0.0036101302104761795,8,16,performative_control,0.004916700627012409,0.00511765001583561,8.0,0.0030460290205823054,random_hf,30,False
0.0,0.0,8,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,random_hf,30,False
0.0,0.0,8,4,performative_control,0.0,0.009746911482859177,4.0,0.0,random_hf,30,False
0.0,0.0,8,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,random_hf,30,False
0.0,0.0,8,8,performative_control,0.0,0.009885546883269695,8.0,0.0,random_hf,30,False
1.808503341074186e-05,0.0,0,16,congestion_resource,6.0283444702472855e-06,0.07646463024440281,0.0,0.0,top_proxy_hf,30,False
0.009837683141118216,0.0067519752367792485,0,16,performative_control,0.008253539844473768,0.0017808107983742522,0.0,0.007453066428457236,top_proxy_hf,30,False
0.0,0.0,0,4,congestion_resource,0.0,0.06994132373834828,0.0,0.0,top_proxy_hf,30,False
0.00366893522458992,0.0017165765104933887,0,4,performative_control,0.002628389292718187,0.007118522190140991,0.0,0.0017636999583307972,top_proxy_hf,30,False
1.8169995077073805e-05,0.0,0,8,congestion_resource,6.070825303413259e-06,0.07396414544312792,0.0,0.0,top_proxy_hf,30,False
0.006633428069450105,0.004015683849607624,0,8,performative_control,0.005259874711284806,0.004625672171984891,0.0,0.004051870510283551,top_proxy_hf,30,False
1.808503341074186e-05,0.0,1,16,congestion_resource,6.0283444702472855e-06,0.07646463024440281,1.0,0.0,top_proxy_hf,30,False
0.005048905457218409,0.0034501340364849267,1,16,performative_control,0.004220711916078526,0.005813638726769493,1.0,0.003706999330566993,top_proxy_hf,30,False
0.0,0.0,1,4,congestion_resource,0.0,0.06994132373834828,1.0,0.0,top_proxy_hf,30,False
0.0009326901643307872,0.00024421363079173825,1,4,performative_control,0.00054721447172002,0.009199697011139159,1.0,6.3363101870383964e-06,top_proxy_hf,30,False
1.8169995077073805e-05,0.0,1,8,congestion_resource,6.070825303413259e-06,0.07396414544312792,1.0,0.0,top_proxy_hf,30,False
0.002646006762756081,0.0013667424136592163,1,8,performative_control,0.001955140447060533,0.007930406436209163,1.0,0.0012865298963445487,top_proxy_hf,30,False
0.0,0.0,16,16,congestion_resource,0.0,0.07647065858887306,16.0,0.0,top_proxy_hf,30,False
0.0,0.0,16,16,performative_control,0.0,0.010034350642848019,16.0,0.0,top_proxy_hf,30,False
0.0,0.0,16,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,16,4,performative_control,0.0,0.009746911482859177,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,16,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,top_proxy_hf,30,False
0.0,0.0,16,8,performative_control,0.0,0.009885546883269695,8.0,0.0,top_proxy_hf,30,False
0.0,0.0,2,16,congestion_resource,0.0,0.07647065858887306,2.0,0.0,top_proxy_hf,30,False
0.0030347672450403355,0.0019069919370017095,2,16,performative_control,0.002434402080886545,0.007599948561961474,2.0,0.002049339907116657,top_proxy_hf,30,False
0.0,0.0,2,4,congestion_resource,0.0,0.06994132373834828,2.0,0.0,top_proxy_hf,30,False
0.0011371540982544606,0.00036167465161457125,2,4,performative_control,0.0006971600777992683,0.00904975140505991,2.0,0.0003221185474390348,top_proxy_hf,30,False
0.0,0.0,2,8,congestion_resource,0.0,0.07397021626843132,2.0,0.0,top_proxy_hf,30,False
0.001116782487046296,0.000488928682458492,2,8,performative_control,0.0007642870181413705,0.009121259865128324,2.0,0.0005680863730030961,top_proxy_hf,30,False
0.0,0.0,4,16,congestion_resource,0.0,0.07647065858887306,4.0,0.0,top_proxy_hf,30,False
0.0015075575067541006,0.0008820258701376188,4,16,performative_control,0.0011770270484496794,0.00885732359439834,4.0,0.0010403956675718723,top_proxy_hf,30,False
0.0,0.0,4,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,4,4,performative_control,0.0,0.009746911482859177,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,4,8,congestion_resource,0.0,0.07397021626843132,4.0,0.0,top_proxy_hf,30,False
0.0006395653688686424,0.00026795375097236744,4,8,performative_control,0.0004449937771220658,0.009440553106147631,4.0,0.00016984813374791574,top_proxy_hf,30,False
0.0,0.0,8,16,congestion_resource,0.0,0.07647065858887306,8.0,0.0,top_proxy_hf,30,False
0.0006420535826681919,0.0002641946200579628,8,16,performative_control,0.00042791077195430315,0.009606439870893716,8.0,0.0002840589848034786,top_proxy_hf,30,False
0.0,0.0,8,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,8,4,performative_control,0.0,0.009746911482859177,4.0,0.0,top_proxy_hf,30,False
0.0,0.0,8,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,top_proxy_hf,30,False
0.0,0.0,8,8,performative_control,0.0,0.009885546883269695,8.0,0.0,top_proxy_hf,30,False
0.0032925368294729174,0.0011345704181158387,0,16,congestion_resource,0.0021831214639755608,0.07428753712489751,0.0,0.0,uncertainty_hf,30,False
0.004299393294762449,0.0023863332569895495,0,16,performative_control,0.003293578114843368,0.006740772528004651,0.0,0.002266406111946978,uncertainty_hf,30,False
0.002499341271779558,0.0005499196476820001,0,4,congestion_resource,0.001440058730806685,0.06850126500754158,0.0,0.0,uncertainty_hf,30,False
0.0030469585205956276,0.001225907079544718,0,4,performative_control,0.002032956276147861,0.007713955206711318,0.0,0.0010830520166123375,uncertainty_hf,30,False
0.0028772262680523204,0.0008029706138636764,0,8,congestion_resource,0.001774313324547642,0.07219590294388371,0.0,0.0,uncertainty_hf,30,False
0.002874431752326596,0.0015874828784244973,0,8,performative_control,0.0021860941000863814,0.007699452783183315,0.0,0.0014221150856470188,uncertainty_hf,30,False
0.003598369332526188,0.001513332981373533,1,16,congestion_resource,0.0025243367722455946,0.07394632181662746,1.0,0.0019467281119290303,uncertainty_hf,30,False
0.0036425544012073465,0.0018961028252005743,1,16,performative_control,0.002708263839356141,0.007326086803491879,1.0,0.0019285988684110272,uncertainty_hf,30,False
0.0023413136533353618,0.0005795858835241024,1,4,congestion_resource,0.0013835159033111907,0.06855780783503708,1.0,0.0,uncertainty_hf,30,False
0.002461099409802391,0.0008354771795140728,1,4,performative_control,0.001496322624533114,0.008250588858326064,1.0,0.0008272135004002978,uncertainty_hf,30,False
0.0029021242140653777,0.0008148538860063945,1,8,congestion_resource,0.0017837766465921205,0.07218643962183924,1.0,0.0,uncertainty_hf,30,False
0.002743204668689484,0.0013193109417599905,1,8,performative_control,0.00192237036281592,0.007963176520453776,1.0,0.0012821743535245955,uncertainty_hf,30,False
0.0,0.0,16,16,congestion_resource,0.0,0.07647065858887306,16.0,0.0,uncertainty_hf,30,False
0.0,0.0,16,16,performative_control,0.0,0.010034350642848019,16.0,0.0,uncertainty_hf,30,False
0.0,0.0,16,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,uncertainty_hf,30,False
0.0,0.0,16,4,performative_control,0.0,0.009746911482859177,4.0,0.0,uncertainty_hf,30,False
0.0,0.0,16,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,uncertainty_hf,30,False
0.0,0.0,16,8,performative_control,0.0,0.009885546883269695,8.0,0.0,uncertainty_hf,30,False
0.00295911102657162,0.0012159862626716293,2,16,congestion_resource,0.0020383847296463215,0.07443227385922675,2.0,0.0011110026748542001,uncertainty_hf,30,False
0.003642130522689889,0.0018986653460282298,2,16,performative_control,0.0027045206941587806,0.007329829948689239,2.0,0.002008871281501637,uncertainty_hf,30,False
0.0021163418425837115,0.0005089141757165374,2,4,congestion_resource,0.001227515948563899,0.06871380778978436,2.0,0.0,uncertainty_hf,30,False
0.00125108214677247,0.000492905529392599,2,4,performative_control,0.0008428404966984252,0.008904070986160754,2.0,0.0004873169204675787,uncertainty_hf,30,False
0.002597298855053088,0.0007989015282840123,2,8,congestion_resource,0.0016381880809588209,0.07233202818747252,2.0,0.0,uncertainty_hf,30,False
0.0016734195004375633,0.0011061640551322824,2,8,performative_control,0.0013766806489475564,0.00850886623432214,2.0,0.0011874225266863686,uncertainty_hf,30,False
0.003826735226761184,0.001676157946130179,4,16,congestion_resource,0.0027129118071109737,0.07375774678176208,4.0,0.002468759495659889,uncertainty_hf,30,False
0.004273018347949516,0.0018550534077590324,4,16,performative_control,0.002938194697684827,0.007096155945163192,4.0,0.0019285988684110272,uncertainty_hf,30,False
0.0,0.0,4,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,uncertainty_hf,30,False
0.0,0.0,4,4,performative_control,0.0,0.009746911482859177,4.0,0.0,uncertainty_hf,30,False
0.002935525938885206,0.0008896147138248848,4,8,congestion_resource,0.0018467989179745126,0.07212341735045683,4.0,0.0,uncertainty_hf,30,False
0.0013501200727454945,0.0008486107148037034,4,8,performative_control,0.001096738117244033,0.008788808766025663,4.0,0.0010548985911782577,uncertainty_hf,30,False
0.001830616572947404,0.0004778304229640829,8,16,congestion_resource,0.001108913972476544,0.07536174461639651,8.0,0.0,uncertainty_hf,30,False
0.002001788440751174,0.0011629218529271598,8,16,performative_control,0.0015593193595822767,0.008475031283265743,8.0,0.00143323364075508,uncertainty_hf,30,False
0.0,0.0,8,4,congestion_resource,0.0,0.06994132373834828,4.0,0.0,uncertainty_hf,30,False
0.0,0.0,8,4,performative_control,0.0,0.009746911482859177,4.0,0.0,uncertainty_hf,30,False
0.0,0.0,8,8,congestion_resource,0.0,0.07397021626843132,8.0,0.0,uncertainty_hf,30,False
0.0,0.0,8,8,performative_control,0.0,0.009885546883269695,8.0,0.0,uncertainty_hf,30,False
