CISR,CTI,IDE,IRR,ISC,ISR,action_distribution_distance,actor_candidate_value,actor_incumbent_value,candidate_id,candidate_parameters,candidate_policy_id,candidate_template_id,chi_square_shift,config_hash,delta_actor,delta_direct,delta_proxy,delta_strategic,delta_true,environment_family,environment_id,evsi,evsi_per_cost,expected_regret,experiment_id,features,hf_cost,hf_queried,hf_query_order,incumbent_parameters,incumbent_policy_id,method,operator_family,operator_id,operator_shift,outcome_available_for_offline_audit,p_best,p_positive,policy_distance,posterior_mean,posterior_std,proxy_candidate_value,proxy_incumbent_value,response_strength,round_id,seed,selected,source_commit,strategic_candidate_value,strategic_incumbent_value,trajectory_id,transition_id,true_best
,,,,,,0.035618961025852436,0.19619788876268723,0.21084790725919667,0,"{'bias': 0.0002854393199708837, 'intensity': 0.14438103897414756}",b57991abccbae570,5ebae23e882c4f804f70,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.014650018496509432,-0.06380713355053136,-0.06380713355053136,,-0.014650018496509432,performative_control,performative_control,,,,E2C,"[-0.06380713355053136, 0.035620104718635796, 0.035618961025852436, 0.35, 0.2, 0.04081077419238824, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.035620104718635796,,,0.28603634336971795,0.3498434769202493,0.35,0,8128,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8128,fd0545ab30e26ecb8e96,False
,,,,,,0.008334482104520285,0.21016198321029678,0.21084790725919667,4,"{'bias': -0.005832322719408022, 'intensity': 0.18833448210452028}",c4e60b9da3980220,d5fa605b209550a8ffd1,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.0006859240488998886,0.0013964928256103848,0.0013964928256103848,,-0.0006859240488998886,performative_control,performative_control,,,,E2C,"[0.0013964928256103848, 0.010172491349413471, 0.008334482104520285, 0.35, 0.2, 0.04081077419238824, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.010172491349413471,,,0.3512399697458597,0.3498434769202493,0.35,0,8128,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8128,8b24585ffdedc28d88d6,False
,,,,,,0.016037042819267714,0.21384545320564127,0.21136707977961394,0,"{'bias': 0.0001746565973308317, 'intensity': 0.1960370428192677}",8175b128b537ef32,19c417564799baf38720,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0024783734260273305,0.028710277104385395,0.028710277104385395,,0.0024783734260273305,performative_control,performative_control,,,,E2C,"[0.028710277104385395, 0.01603799386812507, 0.016037042819267714, 0.35, 0.2, 0.04081077419238824, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.01603799386812507,,,0.3790729265450521,0.3503626494406667,0.35,0,8129,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8129,e6fdaa28d89533ed18ee,False
,,,,,,0.01210350669697016,0.21412821066384038,0.21136707977961394,4,"{'bias': 0.003447522863793814, 'intensity': 0.19210350669697016}",9ec122c39ee34de1,9d243e24e15229592e7e,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0027611308842264426,0.02914264745516837,0.02914264745516837,,0.0027611308842264426,performative_control,performative_control,,,,E2C,"[0.02914264745516837, 0.01258492305339936, 0.01210350669697016, 0.35, 0.2, 0.04081077419238824, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.01258492305339936,,,0.37950529689583506,0.3503626494406667,0.35,0,8129,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8129,22083fbef6d2d04ce686,False
,,,,,,0.044936439976779534,0.21866201137740857,0.21748457948858885,0,"{'bias': 0.0015746729747153768, 'intensity': 0.22493643997677953}",1eae072315d25cd7,86f532c8708b244eb293,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0011774318888197188,0.08341336476306144,0.08341336476306144,,0.0011774318888197188,performative_control,performative_control,,,,E2C,"[0.08341336476306144, 0.04496402153682441, 0.044936439976779534, 0.35, 0.2, 0.04081077419238824, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.04496402153682441,,,0.439893513912703,0.35648014914964155,0.35,0,8130,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8130,b8c8956c770df1e0f9a8,False
,,,,,,0.010868405941216075,0.20977999754610874,0.21748457948858885,4,"{'bias': -0.005793626610519866, 'intensity': 0.16913159405878392}",82a539d3dec80186,cbb96b03e1d80266b36b,0.04081077419238824,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.00770458194248011,-0.03459354472942466,-0.03459354472942466,,-0.00770458194248011,performative_control,performative_control,,,,E2C,"[-0.03459354472942466, 0.012316182728637343, 0.010868405941216075, 0.35, 0.2, 0.04081077419238824, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.2,0.2,True,,,0.012316182728637343,,,0.3218866044202169,0.35648014914964155,0.35,0,8130,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.2|seed=8130,a9cdf4eac67d5a52500f,False
,,,,,,0.04347794477609121,0.1890581685387203,0.21156619370136523,0,"{'bias': -0.0020848375093161244, 'intensity': 0.13652205522390878}",920f31e91f457f32,9b0c3dfeb488b0104619,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.02250802516264494,-0.08434520418412572,-0.08434520418412572,,-0.02250802516264494,performative_control,performative_control,,,,E2C,"[-0.08434520418412572, 0.0435279017343254, 0.04347794477609121, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.0435279017343254,,,0.2662165591782923,0.350561763362418,0.35,0,8101,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8101,f4068e6ae2f590cba188,False
,,,,,,0.02803713426248277,0.2141691466497434,0.21156619370136523,4,"{'bias': 0.0014748773307886275, 'intensity': 0.20803713426248277}",9b204a8ea504e2be,a6bf2b1d93e36cf585ab,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0026029529483781733,0.0525649575670446,0.0525649575670446,,0.0026029529483781733,performative_control,performative_control,,,,E2C,"[0.0525649575670446, 0.028075899999703658, 0.02803713426248277, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.028075899999703658,,,0.4031267209294626,0.350561763362418,0.35,0,8101,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8101,d1ebf492434825d2ad83,False
,,,,,,0.04363132825307803,0.2194420759554016,0.21945460402178854,0,"{'bias': 0.007346850222325667, 'intensity': 0.22363132825307802}",50857e6d0c62f921,1aa3df0a20c0bbc8b4b8,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-1.2528066386935377e-05,0.0958380434742317,0.0958380434742317,,-1.2528066386935377e-05,performative_control,performative_control,,,,E2C,"[0.0958380434742317, 0.04424555359939721, 0.04363132825307803, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.04424555359939721,,,0.45428821715707307,0.3584501736828414,0.35,0,8102,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8102,1ad99cdc1b7b02da2b77,False
,,,,,,0.0808496439272065,0.21612554120192118,0.21945460402178854,4,"{'bias': -0.011543678810783402, 'intensity': 0.2608496439272065}",8b6cda886fea7ed3,3e3184dde2d1b43665dc,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.003329062819867362,0.11412075629980095,0.11412075629980095,,-0.003329062819867362,performative_control,performative_control,,,,E2C,"[0.11412075629980095, 0.08166958701770574, 0.0808496439272065, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.08166958701770574,,,0.47257092998264233,0.3584501736828414,0.35,0,8102,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8102,9f7bfb48a117e1501090,False
,,,,,,0.0050006355844912365,0.21621460928364541,0.21558272773663564,0,"{'bias': -0.0012694220241069659, 'intensity': 0.18500063558449123}",39f095a8fd5a83d6,99abf635a273d3e4bdd8,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0006318815470097716,0.005889643244554432,0.005889643244554432,,0.0006318815470097716,performative_control,performative_control,,,,E2C,"[0.005889643244554432, 0.005159243018521984, 0.0050006355844912365, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.005159243018521984,,,0.36046794064224286,0.3545782973976884,0.35,0,8103,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8103,ea0c167192a898275c39,False
,,,,,,0.15227154803002282,0.11119686007432014,0.21558272773663564,4,"{'bias': 0.010159164896162132, 'intensity': 0.3322715480300228}",cf37d7aefb057b2c,06cbdd8037bb38bdffb0,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.1043858676623155,0.2737991512286475,0.2737991512286475,,-0.1043858676623155,performative_control,performative_control,,,,E2C,"[0.2737991512286475, 0.15261006837966803, 0.15227154803002282, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.15261006837966803,,,0.6283774486263359,0.3545782973976884,0.35,0,8103,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8103,415d461b15e4308ad977,False
,,,,,,0.042136979841880084,0.2137910898854627,0.21586067468839057,0,"{'bias': 0.010549451392835541, 'intensity': 0.22213697984188008}",69fc64d5617f2834,577b2fe3dbdd3fc025df,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.0020695848029278763,0.09868349504520801,0.09868349504520801,,-0.0020695848029278763,performative_control,performative_control,,,,E2C,"[0.09868349504520801, 0.04343749526486085, 0.042136979841880084, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.04343749526486085,,,0.4535397393946513,0.3548562443494433,0.35,0,8104,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8104,f35cc54c67d207ae66fe,False
,,,,,,0.05309589607340038,0.186597351848922,0.21586067468839057,4,"{'bias': -0.0005549380860779648, 'intensity': 0.12690410392659962}",d4bd6a01915ef03e,9d5ba6b6ddc55f55d4f1,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.02926332283946856,-0.0999080163674968,-0.0999080163674968,,-0.02926332283946856,performative_control,performative_control,,,,E2C,"[-0.0999080163674968, 0.05309879599498197, 0.05309589607340038, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.05309879599498197,,,0.2549482279819465,0.3548562443494433,0.35,0,8104,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8104,2e7c9a862c2cb5703da9,False
,,,,,,0.07598769182548565,0.15697705858689615,0.2077365424384484,0,"{'bias': -0.0028471283721332886, 'intensity': 0.10401230817451435}",932163f39a5e649d,5932506d1143bd43918c,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.05075948385155227,-0.1459815803541287,-0.1459815803541287,,-0.05075948385155227,performative_control,performative_control,,,,E2C,"[-0.1459815803541287, 0.07604101162486192, 0.07598769182548565, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.07604101162486192,,,0.20075053174537247,0.34673211209950117,0.35,0,8105,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8105,08faebabe572763b3c3b,False
,,,,,,0.09844724823550613,0.17796940407689657,0.2077365424384484,4,"{'bias': 0.0005101257374249966, 'intensity': 0.2784472482355061}",5e4efebf92cb011c,b8cb2bc8ad5059fc85fa,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.029767138361551843,0.16538729492694093,0.16538729492694093,,-0.029767138361551843,performative_control,performative_control,,,,E2C,"[0.16538729492694093, 0.09844856989012761, 0.09844724823550613, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.09844856989012761,,,0.5121194070264421,0.34673211209950117,0.35,0,8105,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8105,e8b44498d1ec4941f445,False
,,,,,,0.03085778855238064,0.2004243940275441,0.21171787810233028,0,"{'bias': 0.0011363660454120706, 'intensity': 0.14914221144761936}",2c527ae7175e7cbe,b7e3a49077d5b34a1d9f,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.01129348407478617,-0.05314247077680356,-0.05314247077680356,,-0.01129348407478617,performative_control,performative_control,,,,E2C,"[-0.05314247077680356, 0.030878705318270697, 0.03085778855238064, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.030878705318270697,,,0.29757097698657947,0.35071344776338303,0.35,0,8106,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8106,c0951b4518d6fabe7cc7,False
,,,,,,0.07798643476175837,0.19092200550016836,0.21171787810233028,4,"{'bias': 0.008758374512193532, 'intensity': 0.25798643476175837}",0815012363c5d212,8591c3c8bb5c96670c51,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.020795872602161924,0.15182440716247675,0.15182440716247675,,-0.020795872602161924,performative_control,performative_control,,,,E2C,"[0.15182440716247675, 0.07847670438382232, 0.07798643476175837, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.07847670438382232,,,0.5025378549258598,0.35071344776338303,0.35,0,8106,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8106,7fc46fe645b3e1fe8854,False
,,,,,,0.11802707126499433,0.11684132762684969,0.20245339796752962,0,"{'bias': 0.00497807790545302, 'intensity': 0.06197292873500569}",2276f4b3bc46d12a,779b01e7e13defa925ab,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.08561207034067993,-0.20558435483966742,-0.20558435483966742,,-0.08561207034067993,performative_control,performative_control,,,,E2C,"[-0.20558435483966742, 0.11813200587065642, 0.11802707126499433, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.11813200587065642,,,0.13586461278891493,0.34144896762858234,0.35,0,8107,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8107,7351b73e45dde103ac79,False
,,,,,,0.006759024653466026,0.19656042203510926,0.20245339796752962,4,"{'bias': -0.012594205696500337, 'intensity': 0.181974032066861}",b718376c5f72719c,717a2facc7676aefe0df,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.005892975932420358,-0.022548895963937388,-0.022548895963937388,,-0.005892975932420358,performative_control,performative_control,,,,E2C,"[-0.022548895963937388, 0.012747973161516973, 0.006759024653466026, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.012747973161516973,,,0.31890007166464496,0.34144896762858234,0.35,0,8107,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8107,d960439c8ba89f1cd9e9,False
,,,,,,0.03289547286106475,0.2189360103490596,0.21737187270435418,0,"{'bias': 0.009430858912853352, 'intensity': 0.21289547286106475}",7fce0be66458a154,85264448fa31247e40ec,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0015641376447054212,0.08122145939123437,0.08122145939123437,,0.0015641376447054212,performative_control,performative_control,,,,E2C,"[0.08122145939123437, 0.03422065508705515, 0.03289547286106475, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.03422065508705515,,,0.4375889017566413,0.3563674423654069,0.35,0,8108,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8108,ae3bbb999814ba3726fc,False
,,,,,,0.0398758581799826,0.22007068395834903,0.21737187270435418,4,"{'bias': -0.010898435395074358, 'intensity': 0.2198758581799826}",aabb15827f42f16d,983f9be9e7655ae46bd0,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0026988112539948483,0.04451418352751735,0.04451418352751735,,0.0026988112539948483,performative_control,performative_control,,,,E2C,"[0.04451418352751735, 0.04133835942137393, 0.0398758581799826, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.04133835942137393,,,0.40088162589292425,0.3563674423654069,0.35,0,8108,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8108,85467b5bec489c40470d,False
,,,,,,0.02913688845004109,0.22150696814566098,0.2192081062814829,0,"{'bias': 0.011480580954032664, 'intensity': 0.20913688845004108}",70b884050949fe43,c012dc8720ba49199664,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0022988618641780756,0.08073458007417783,0.08073458007417783,,0.0022988618641780756,performative_control,performative_control,,,,E2C,"[0.08073458007417783, 0.03131712003987971, 0.02913688845004109, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.03131712003987971,,,0.4389382560167135,0.35820367594253566,0.35,0,8109,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8109,06ee29a0022537dc6a41,False
,,,,,,0.018261268904935044,0.2224511001122513,0.2192081062814829,4,"{'bias': -0.0005756981724604138, 'intensity': 0.19826126890493503}",bb4afeadb9976920,dde79e3c3d2e637a76ff,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.003242993830768398,0.03154743607898869,0.03154743607898869,,0.003242993830768398,performative_control,performative_control,,,,E2C,"[0.03154743607898869, 0.018270341277713497, 0.018261268904935044, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.018270341277713497,,,0.38975111202152435,0.35820367594253566,0.35,0,8109,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8109,b4a15ba8a56a10a0722e,False
,,,,,,0.03167498574559605,0.21659861351906162,0.21466124358157526,0,"{'bias': 0.006619415288078197, 'intensity': 0.21167498574559604}",f8db85d3029b932d,97197a22855a29f827c9,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,0.0019373699374863607,0.07126065461162867,0.07126065461162867,,0.0019373699374863607,performative_control,performative_control,,,,E2C,"[0.07126065461162867, 0.03235925494722887, 0.03167498574559605, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.03235925494722887,,,0.42491746785425677,0.3536568132426281,0.35,0,8110,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8110,96675f2f75fa16c1efc6,False
,,,,,,0.10825748122717378,0.11623751182472722,0.21466124358157526,4,"{'bias': -0.004776447083654957, 'intensity': 0.07174251877282621}",f520aa4ed0f7b382,1a714e674d32fcc5afb5,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.09842373175684804,-0.21854757034875236,-0.21854757034875236,,-0.09842373175684804,performative_control,performative_control,,,,E2C,"[-0.21854757034875236, 0.10836280122069031, 0.10825748122717378, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.10836280122069031,,,0.13510924289387574,0.3536568132426281,0.35,0,8110,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8110,5894e1c9ae8b1e231c18,False
,,,,,,0.006602532052056137,0.20554867710642938,0.21361103740361237,0,"{'bias': -0.010081043970680083, 'intensity': 0.17472683442475107}",e2e1ca1369b9d9d1,c1913ec680a72f6486c1,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.008062360297182991,-0.0339205620862853,-0.0339205620862853,,-0.008062360297182991,performative_control,performative_control,,,,E2C,"[-0.0339205620862853, 0.011376894247674785, 0.006602532052056137, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.011376894247674785,,,0.3186860449783798,0.3526066070646651,0.35,0,8111,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8111,a67d0b7fff2a74ada38b,False
,,,,,,0.07093032965838278,0.17853043341115363,0.21361103740361237,4,"{'bias': 0.006106450745813752, 'intensity': 0.10906967034161721}",61245f49f3f5d441,eeb89105baa41ebe1b18,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.03508060399245874,-0.11611364500220739,-0.11611364500220739,,-0.03508060399245874,performative_control,performative_control,,,,E2C,"[-0.11611364500220739, 0.07119269910712689, 0.07093032965838278, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.07119269910712689,,,0.23649296206245773,0.3526066070646651,0.35,0,8111,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8111,df4c3259e629c0fa6f00,False
,,,,,,0.10534093085846516,0.1280145500449941,0.20593516078815724,0,"{'bias': 0.0008946598780430971, 'intensity': 0.07465906914153482}",0a70c145e85df838,94633434cdd0f1f2de7c,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.07792061074316314,-0.19243098046171234,-0.19243098046171234,,-0.07792061074316314,performative_control,performative_control,,,,E2C,"[-0.19243098046171234, 0.1053447299603797, 0.10534093085846516, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.1053447299603797,,,0.15249974998749774,0.3449307304492101,0.35,0,8112,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8112,b5ca5a79baca46e2ce2c,False
,,,,,,0.05385714497554434,0.20422519503287692,0.20593516078815724,4,"{'bias': -0.012533341576439603, 'intensity': 0.23385714497554433}",ab8b36fdd3f039ab,da53d8d8fa72b671dd9b,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.0017099657552803182,0.06572808068693342,0.06572808068693342,,-0.0017099657552803182,performative_control,performative_control,,,,E2C,"[0.06572808068693342, 0.05529626312861033, 0.05385714497554434, 0.35, 0.35, 0.13031912007401103, 4.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.05529626312861033,,,0.4106588111361435,0.3449307304492101,0.35,0,8112,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8112,c08d090fede480ed0cbf,False
,,,,,,0.0021050295230495694,0.2119258131696025,0.21416365066274948,0,"{'bias': -0.0036572407525206907, 'intensity': 0.17880504848438025}",61184f85c9c9d0dc,aaa234f04cb213f61c03,0.13031912007401103,a9777782141501e5f0ee3f0d2b098b57dde85054e6cf3fee0955cfb3c0a7e6e6,-0.002237837493146988,-0.01098852020667701,-0.01098852020667701,,-0.002237837493146988,performative_control,performative_control,,,,E2C,"[-0.01098852020667701, 0.0038475081606905042, 0.0021050295230495694, 0.35, 0.35, 0.13031912007401103, 0.0]",32.0,False,,"{'bias': 0.0, 'intensity': 0.18}",d84f9b315ec8ed18,,local_random,local_random:0.35,0.35,True,,,0.0038475081606905042,,,0.34217070011712525,0.35315922032380226,0.35,0,8113,False,c5c9496004effefee02324e399621e6bd8970430,,,performative_control|r=0.35|op=local_random|shift=0.35|seed=8113,df10852af94b1e2299b9,False
